Run Name,Run ID,State,Commit,Logic,Eval Return,Retrieval Enable,Warmup Steps,Calculated Warmup Steps,Dynamic Warmup Delay Steps,Dynamic Warmup Target Steps,Min Warmup Steps,Batch Size Reduction,Z Score Threshold,Hash Bits,Retrieval Target,Anchor Weight,Seed,Created At
Qbert_i1w911p2_10_O,i1w911p2,finished,fbd79f3,num_valid_anchors,3260,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-09T15:23:18Z
Qbert_nufwvhlv_1_O,nufwvhlv,finished,fbd79f3,num_valid_anchors,2262.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-09T15:55:04Z
Frostbite_zerremep_6000_O,zerremep,finished,fbd79f3,num_valid_anchors,2570.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-09T17:00:33Z
Qbert_se6msdal_6000_O,se6msdal,finished,fbd79f3,num_valid_anchors,3817.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-09T17:10:15Z
UpNDown_mom37dox_6020_O,mom37dox,finished,fbd79f3,num_valid_anchors,2830,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6020,2026-09-09T17:27:25Z
UpNDown_yc8bwf3v_6010_O,yc8bwf3v,finished,fbd79f3,num_valid_anchors,7571.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-09T17:32:51Z
Krull_8c4tiai3_10_O,8c4tiai3,finished,fbd79f3,num_valid_anchors,7029.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-09T18:09:02Z
UpNDown_gngniyva_1_O,gngniyva,finished,fbd79f3,num_valid_anchors,7455.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-09T18:41:12Z
Krull_97qoh322_3710_O,97qoh322,finished,fbd79f3,num_valid_anchors,7110,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-09T20:59:39Z
Krull_6r4782l4_710_O,6r4782l4,finished,fbd79f3,num_valid_anchors,5384,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,710,2026-09-09T21:41:30Z
Krull_8a6mjck2_2010_O,8a6mjck2,finished,fbd79f3,num_valid_anchors,5692,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2010,2026-09-09T21:50:05Z
Krull_sgj1i3u9_2000_O,sgj1i3u9,finished,fbd79f3,num_valid_anchors,4193.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-09T21:57:04Z
UpNDown_nv1fa3lz_6000_O,nv1fa3lz,finished,fbd79f3,num_valid_anchors,5773,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-09T22:14:16Z
Alien_wkt6jba1_6010_O,wkt6jba1,finished,fbd79f3,num_valid_anchors,1091,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-09T22:18:16Z
Alien_lc9f195n_6000_O,lc9f195n,finished,fbd79f3,num_valid_anchors,1000,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-09T22:47:07Z
Amidar_fyg43j9z_6000_O,fyg43j9z,finished,fbd79f3,num_valid_anchors,186.95,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-09T22:56:09Z
UpNDown_w4p3nwck_3710_O,w4p3nwck,finished,fbd79f3,num_valid_anchors,6265.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-09T23:49:58Z
Alien_vrz37gzy_1_O,vrz37gzy,finished,fbd79f3,num_valid_anchors,1330.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-10T00:32:41Z
Amidar_6wzftqu5_1_O,6wzftqu5,finished,fbd79f3,num_valid_anchors,157.75,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-10T02:47:35Z
Assault_op0m9aky_1_O,op0m9aky,finished,fbd79f3,num_valid_anchors,725.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-10T03:28:47Z
Amidar_7mdu91nt_6020_O,7mdu91nt,finished,fbd79f3,num_valid_anchors,227.55,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6020,2026-09-10T03:29:40Z
Amidar_zsr9nanb_6010_O,zsr9nanb,finished,fbd79f3,num_valid_anchors,172.3,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-10T03:38:47Z
Assault_7gixxqw7_6000_O,7gixxqw7,finished,fbd79f3,num_valid_anchors,925.2,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-10T03:56:43Z
Assault_rfdd0wss_6010_O,rfdd0wss,finished,fbd79f3,num_valid_anchors,796.35,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-10T04:08:41Z
Qbert_6m3pvu6h_2000_O,6m3pvu6h,finished,fbd79f3,num_valid_anchors,2631.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-10T05:09:40Z
Alien_kz44lt6w_2000_O,kz44lt6w,finished,fbd79f3,num_valid_anchors,644.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-10T05:19:54Z
Asterix_xwzazz1a_3710_O,xwzazz1a,finished,fbd79f3,num_valid_anchors,870,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-10T05:35:17Z
Asterix_dopw7f87_10_O,dopw7f87,finished,fbd79f3,num_valid_anchors,570,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-10T06:36:36Z
Boxing_aedwdfrw_10_O,aedwdfrw,finished,fbd79f3,num_valid_anchors,73.95,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-10T08:25:25Z
Asterix_bz1cfs9o_6010_O,bz1cfs9o,finished,fbd79f3,num_valid_anchors,617.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-10T08:42:44Z
Asterix_7itrqdwa_6000_O,7itrqdwa,finished,fbd79f3,num_valid_anchors,1042.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-10T08:48:51Z
BankHeist_qmlbnljk_6020_O,qmlbnljk,finished,fbd79f3,num_valid_anchors,588.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6020,2026-09-10T09:19:40Z
Breakout_caw8awzm_3710_O,caw8awzm,finished,fbd79f3,num_valid_anchors,14.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-10T09:28:45Z
BankHeist_2sjriq4g_6010_O,2sjriq4g,finished,fbd79f3,num_valid_anchors,161.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-10T09:29:30Z
Breakout_yaxiblhl_10_O,yaxiblhl,finished,fbd79f3,num_valid_anchors,11.3,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-10T11:19:37Z
ChopperCommand_cb9rng6o_710_O,cb9rng6o,finished,fbd79f3,num_valid_anchors,1175,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,710,2026-09-10T12:21:37Z
Assault_suf9vt48_2000_O,suf9vt48,finished,fbd79f3,num_valid_anchors,690.7,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-10T12:31:19Z
Amidar_clwywlji_2000_O,clwywlji,finished,fbd79f3,num_valid_anchors,175.05,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-10T12:53:30Z
BankHeist_xcp5gflz_6000_O,xcp5gflz,finished,fbd79f3,num_valid_anchors,534.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-10T14:01:42Z
Boxing_kqqrz93h_6000_O,kqqrz93h,finished,fbd79f3,num_valid_anchors,72.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-10T14:02:33Z
ChopperCommand_g2hsx1cv_3710_O,g2hsx1cv,finished,fbd79f3,num_valid_anchors,1835,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-10T14:10:03Z
PrivateEye_zursuxby_6000_O,zursuxby,finished,fbd79f3,num_valid_anchors,100,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-10T14:36:14Z
PrivateEye_03qx212r_6010_O,03qx212r,finished,fbd79f3,num_valid_anchors,-1000,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-10T14:50:30Z
CrazyClimber_c78mrf0e_3710_O,c78mrf0e,finished,fbd79f3,num_valid_anchors,48175,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-10T15:13:09Z
CrazyClimber_r4ikz3c0_10_O,r4ikz3c0,finished,fbd79f3,num_valid_anchors,56120,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-10T17:08:44Z
Gopher_ekawlyz1_10_O,ekawlyz1,finished,fbd79f3,num_valid_anchors,2578,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-10T18:02:28Z
PrivateEye_9mny04uj_6020_O,9mny04uj,finished,fbd79f3,num_valid_anchors,593.75,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6020,2026-09-10T19:18:56Z
PrivateEye_7uliiu1k_2_O,7uliiu1k,finished,fbd79f3,num_valid_anchors,5395.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2,2026-09-10T19:25:30Z
PrivateEye_87il8scv_1_O,87il8scv,finished,fbd79f3,num_valid_anchors,822.3,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-10T19:47:03Z
Hero_rnhzqx5z_10_O,rnhzqx5z,finished,fbd79f3,num_valid_anchors,12832.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-10T19:55:18Z
RoadRunner_v3wdwa9k_6000_O,v3wdwa9k,finished,fbd79f3,num_valid_anchors,8955,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-10T19:59:32Z
BankHeist_v36dx189_2000_O,v36dx189,finished,fbd79f3,num_valid_anchors,163.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-10T20:19:51Z
Boxing_b4izvllu_2000_O,b4izvllu,finished,fbd79f3,num_valid_anchors,86.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-10T20:24:29Z
DemonAttack_k0a3usk0_10_O,k0a3usk0,finished,fbd79f3,num_valid_anchors,153.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-10T21:07:29Z
Gopher_h0b6gauf_3710_O,h0b6gauf,finished,fbd79f3,num_valid_anchors,4526,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-10T22:44:34Z
Hero_ige1x01r_710_O,ige1x01r,finished,fbd79f3,num_valid_anchors,9124.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,710,2026-09-11T00:04:51Z
RoadRunner_2es8u2ww_6010_O,2es8u2ww,finished,fbd79f3,num_valid_anchors,8665,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-11T00:26:57Z
RoadRunner_ovadobi5_6020_O,ovadobi5,finished,fbd79f3,num_valid_anchors,9985,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,6020,2026-09-11T00:30:48Z
RoadRunner_snwx83fn_2_O,snwx83fn,finished,fbd79f3,num_valid_anchors,10140,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2,2026-09-11T00:50:21Z
Asterix_xwjq84g8_1_O,xwjq84g8,finished,fbd79f3,num_valid_anchors,577.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-11T01:38:43Z
ChopperCommand_4plt4k4a_10_O,4plt4k4a,finished,fbd79f3,num_valid_anchors,1660,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-11T03:07:09Z
Breakout_3ulad5d6_2000_O,3ulad5d6,finished,fbd79f3,num_valid_anchors,10.6,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-11T04:04:39Z
ChopperCommand_u69i5a9i_2000_O,u69i5a9i,finished,fbd79f3,num_valid_anchors,1365,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-11T04:21:09Z
Gopher_hyc08l2y_1_O,hyc08l2y,finished,fbd79f3,num_valid_anchors,4892,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-11T04:26:59Z
Hero_i7wilrde_3710_O,i7wilrde,finished,fbd79f3,num_valid_anchors,12799.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-11T06:10:29Z
PrivateEye_pp9tq737_1_X,pp9tq737,finished,fbd79f3,num_valid_anchors,75.3,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-11T06:26:43Z
Hero_0z3k5lwf_1_O,0z3k5lwf,finished,fbd79f3,num_valid_anchors,7515,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-11T07:38:13Z
Jamesbond_cfsof3r8_1_O,cfsof3r8,finished,fbd79f3,num_valid_anchors,465,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-11T09:18:20Z
Kangaroo_4hrvznmd_10_O,4hrvznmd,finished,fbd79f3,num_valid_anchors,1700,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-11T10:35:49Z
RoadRunner_aq9qm9n0_6000_X,aq9qm9n0,finished,fbd79f3,num_valid_anchors,7290,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,12,0.12,6000,2026-09-11T11:23:27Z
CrazyClimber_99ja7hzw_2000_O,99ja7hzw,finished,fbd79f3,num_valid_anchors,47285,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-11T11:44:30Z
DemonAttack_ixvnuptb_2000_O,ixvnuptb,finished,fbd79f3,num_valid_anchors,219.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2000,2026-09-11T11:53:58Z
KungFuMaster_5lapk8f4_10_O,5lapk8f4,finished,fbd79f3,num_valid_anchors,26250,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-11T13:02:08Z
MsPacman_p15oq1rt_10_O,p15oq1rt,finished,fbd79f3,num_valid_anchors,1487,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,10,2026-09-11T13:39:56Z
MsPacman_lmn4296o_1_O,lmn4296o,finished,fbd79f3,num_valid_anchors,2146.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-11T15:56:22Z
RoadRunner_ichnav4q_6010_X,ichnav4q,finished,fbd79f3,num_valid_anchors,9690,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,12,0.12,6010,2026-09-11T16:19:09Z
Seaquest_vq6zf2ks_1_O,vq6zf2ks,finished,fbd79f3,num_valid_anchors,500,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,1,2026-09-11T16:32:32Z
Boxing_s21znern_3710_O,s21znern,finished,fbd79f3,num_valid_anchors,62.7,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,3710,2026-09-11T18:53:36Z
Breakout_wg9y1w57_710_O,wg9y1w57,finished,fbd79f3,num_valid_anchors,11.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,710,2026-09-11T19:29:43Z
RoadRunner_a5q4vt9y_6020_X,a5q4vt9y,finished,fbd79f3,num_valid_anchors,10155,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,12,0.12,6020,2026-09-11T21:16:30Z
Breakout_whnnshru_2_O,whnnshru,finished,fbd79f3,num_valid_anchors,12.6,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2,2026-09-11T21:53:02Z
ChopperCommand_kvdppdye_2_O,kvdppdye,finished,fbd79f3,num_valid_anchors,2485,True,50000,50000,3000,20000,5000,retrieved,3.5,10,12,0.12,2,2026-09-11T22:30:08Z
Pong_kf2fcl7g_3710_O,kf2fcl7g,finished,130e9ab,num_valid_anchors,14.45,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,3710,2026-09-12T02:16:58Z
Pong_oyz74kav_710_O,oyz74kav,finished,130e9ab,num_valid_anchors,8.2,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,710,2026-09-12T02:17:00Z
Assault_uzbgb0fl_2010_O,uzbgb0fl,finished,130e9ab,num_valid_anchors,633.05,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,2010,2026-09-12T02:24:08Z
Pong_vyooc54l_710_X,vyooc54l,finished,844ffdd,num_valid_anchors,5.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.0625,710,2026-09-12T05:22:11Z
Pong_r9o2z88z_10_X,r9o2z88z,finished,844ffdd,num_valid_anchors,8.45,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.0625,10,2026-09-12T05:33:20Z
Frostbite_le1fhzzo_10_O,le1fhzzo,finished,0400bc9,num_valid_anchors,2113.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,10,2026-09-13T11:46:50Z
Frostbite_f2vg1ml2_2710_O,f2vg1ml2,finished,0400bc9,num_valid_anchors,252,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,2710,2026-09-13T14:00:46Z
Frostbite_esbx0mq0_1710_O,esbx0mq0,finished,0400bc9,num_valid_anchors,283.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,1710,2026-09-13T15:58:25Z
Assault_dmcfl84u_10_O,dmcfl84u,finished,0400bc9,num_valid_anchors,738.6,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,10,2026-09-13T17:09:22Z
Assault_lwt58a35_710_O,lwt58a35,finished,0400bc9,num_valid_anchors,548.6,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,710,2026-09-13T19:32:26Z
Assault_tk2u5s8n_3710_O,tk2u5s8n,finished,0400bc9,num_valid_anchors,720.25,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,3710,2026-09-13T21:19:43Z
Krull_2db8hn0v_9999,2db8hn0v,finished,bbc9c17,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T05:17:04Z
Krull_9ftvmfee_9999_O,9ftvmfee,finished,8344796,num_valid_anchors,6796.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,9999,2026-09-17T07:22:08Z
Assault_yrbdrk1u_6000_O,yrbdrk1u,finished,058a68f,num_valid_anchors,724.8,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6000,2026-09-17T08:51:48Z
Krull_2swngue5_9999_X,2swngue5,finished,058a68f,num_valid_anchors,6289,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.0625,9999,2026-09-17T10:40:12Z
Asterix_adt0ckio_6000_O,adt0ckio,finished,058a68f,num_valid_anchors,887.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6000,2026-09-17T12:46:06Z
Gopher_9uwipoit_9999,9uwipoit,finished,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T12:52:15Z
BankHeist_q90ujfou_2010_O,q90ujfou,failed,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,2010,2026-09-17T12:56:02Z
RoadRunner_mkdyr5ed_2000,mkdyr5ed,failed,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T12:56:11Z
BankHeist_gakfh5ql_2010_O,gakfh5ql,failed,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,2010,2026-09-17T12:56:58Z
RoadRunner_wlrc8nzh_2000,wlrc8nzh,crashed,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T12:57:08Z
BankHeist_0it7l8sf_2010_O,0it7l8sf,failed,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,2010,2026-09-17T12:57:35Z
BankHeist_t2tchay5_2010_O,t2tchay5,finished,058a68f,num_valid_anchors,633.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,2010,2026-09-17T13:08:18Z
RoadRunner_v4zo2qmx_2000,v4zo2qmx,finished,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T14:20:01Z
Asterix_lcno3yxj_6010_O,lcno3yxj,finished,058a68f,num_valid_anchors,1005,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6010,2026-09-17T14:20:41Z
BankHeist_uq5ph1vg_6020_O,uq5ph1vg,finished,058a68f,num_valid_anchors,114,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6020,2026-09-17T14:21:39Z
Boxing_ywnun6vi_6000_O,ywnun6vi,finished,058a68f,num_valid_anchors,51.15,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6000,2026-09-17T14:40:15Z
Gopher_uz4318p4_9999_O,uz4318p4,finished,058a68f,num_valid_anchors,1005,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,9999,2026-09-17T14:56:40Z
Kangaroo_053q6ude_6000,053q6ude,finished,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T15:38:11Z
RoadRunner_4nl6mb9o_2000_O,4nl6mb9o,finished,058a68f,num_valid_anchors,8195,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,2000,2026-09-17T17:33:43Z
Kangaroo_11ljxy0l_6000_O,11ljxy0l,finished,058a68f,num_valid_anchors,1670,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6000,2026-09-17T17:59:29Z
Gopher_hrca6yyg_9999_X,hrca6yyg,finished,058a68f,num_valid_anchors,2594,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.0625,9999,2026-09-17T18:28:52Z
Kangaroo_7u64q6sg_6010,7u64q6sg,finished,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T18:56:51Z
BankHeist_pp9fthie_9999,pp9fthie,finished,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T20:41:28Z
Krull_27h20s5o_6000,27h20s5o,finished,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-17T20:48:21Z
RoadRunner_e9yt7zbw_6000_O,e9yt7zbw,finished,058a68f,num_valid_anchors,8325,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6000,2026-09-17T21:07:28Z
Kangaroo_3vngv8nr_6010_O,3vngv8nr,finished,058a68f,num_valid_anchors,760,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6010,2026-09-17T21:16:41Z
RoadRunner_56ovxkcu_6010_O,56ovxkcu,finished,058a68f,num_valid_anchors,12890,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6010,2026-09-17T21:53:57Z
BankHeist_gi4bfbrx_9999_O,gi4bfbrx,finished,058a68f,num_valid_anchors,565,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,9999,2026-09-17T22:47:18Z
Kangaroo_23f34wdq_6000_X,23f34wdq,finished,058a68f,num_valid_anchors,1550,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.0625,6000,2026-09-17T23:00:16Z
Krull_zyicj99l_6000_O,zyicj99l,finished,058a68f,num_valid_anchors,6447.5,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,6000,2026-09-17T23:10:03Z
RoadRunner_s59cpufv_2000_X,s59cpufv,finished,058a68f,num_valid_anchors,8610,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.0625,2000,2026-09-18T00:14:08Z
Seaquest_tqyot5e6_2000,tqyot5e6,finished,058a68f,num_valid_anchors,N/A,True,50000,50000,3000,20000,5000,retrieved,3.5,10,16,0.0625,N/A,2026-09-18T01:08:44Z
Kangaroo_pugguyf0_6010_X,pugguyf0,finished,058a68f,num_valid_anchors,930,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.0625,6010,2026-09-18T01:49:45Z
BankHeist_fjepojgh_9999_X,fjepojgh,finished,058a68f,num_valid_anchors,668.5,False,N/A,N/A,3000,20000,5000,retrieved,3.5,10,16,0.0625,9999,2026-09-18T02:37:25Z
